,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built,lat,long
18396,259000.0,4,1.75,1580,8856,2.0,3,7,1979,47.4694,-121.745
18397,306000.0,3,1.5,1250,8700,1.0,4,7,1959,47.4744,-122.328
18398,315000.0,3,1.0,970,6828,1.0,3,6,1928,47.5476,-122.36
18399,392500.0,3,1.0,1100,7650,1.0,3,7,1952,47.7219,-122.354
18400,1065000.0,4,2.25,3240,12930,2.0,4,9,1968,47.5373,-122.22
18401,350500.0,2,2.5,1290,1445,3.0,3,8,1999,47.6955,-122.376
18403,235000.0,4,1.0,1500,6360,1.5,3,6,1944,47.4979,-122.24
18405,675000.0,4,3.0,2400,3340,1.0,4,7,1964,47.6646,-122.365
18406,265000.0,4,1.0,1860,8505,1.0,4,7,1955,47.4406,-122.194
18408,705000.0,3,2.75,2260,4000,2.0,4,8,1956,47.6435,-122.353
18411,630000.0,4,2.0,1610,5000,2.0,5,7,1946,47.6775,-122.398
18413,359000.0,4,2.5,1820,11325,1.0,3,8,1976,47.4574,-122.361
18414,784500.0,4,5.0,5820,13906,2.0,3,11,1993,47.3814,-122.164
18416,410000.0,3,2.5,3040,6054,2.0,3,9,2005,47.3508,-122.163
18417,252000.0,4,1.75,1120,8250,1.0,4,7,1966,47.4555,-122.177
18418,618000.0,5,1.75,1880,18295,1.0,4,7,1955,47.6059,-122.154
18419,265000.0,3,1.0,1070,4800,1.0,3,6,1947,47.5187,-122.377
18420,465000.0,3,2.0,1560,8509,1.0,3,8,1969,47.7261,-122.22
18421,240000.0,2,1.0,870,6552,1.0,3,6,1947,47.7188,-122.353
18422,217000.0,3,1.0,1000,12000,1.0,3,7,1959,47.3321,-122.346
18423,415000.0,4,2.25,2520,4200,1.5,4,7,1909,47.5814,-122.312
18424,274000.0,2,2.0,1700,7992,1.0,4,7,1980,47.3031,-122.385
18425,420000.0,5,3.0,2150,6117,1.0,3,7,2003,47.538,-122.356
18426,1062500.0,4,2.75,1590,6000,1.5,4,8,1925,47.6401,-122.299
18427,1415000.0,4,5.25,4670,43950,2.0,3,12,1989,47.5456,-122.126
18428,618500.0,3,2.0,1800,5000,1.0,4,7,1942,47.6738,-122.297
18429,295000.0,3,1.5,1670,10800,1.0,4,8,1956,47.2004,-122.003
18430,400000.0,3,2.0,1010,12252,1.0,3,8,1980,47.6224,-122.045
18431,595000.0,3,2.5,2550,6677,2.0,3,8,2002,47.7336,-122.232
18432,1728000.0,4,3.0,3700,20570,1.0,4,10,1976,47.6212,-122.224
18433,261000.0,3,1.75,1350,7686,1.0,3,7,1987,47.3617,-122.052
18434,780000.0,5,2.5,1660,4000,1.5,5,8,1929,47.6452,-122.352
18435,589000.0,3,1.5,1390,5040,1.0,3,7,1947,47.6611,-122.282
18436,230000.0,3,1.75,1720,9125,1.0,4,7,1981,47.3173,-122.181
18437,690000.0,4,3.5,2980,2147,2.5,3,10,2006,47.5463,-121.995
18438,524000.0,4,2.25,2190,15491,2.0,3,8,1981,47.6299,-122.039
18439,380000.0,2,2.5,1230,987,2.0,3,7,2011,47.6007,-122.305
18440,357500.0,3,1.0,1000,4080,1.0,4,7,1945,47.5351,-122.381
18441,330000.0,3,2.0,2500,10697,1.0,3,8,1994,47.1927,-122.01
18442,635000.0,5,1.75,2240,4750,1.0,4,7,1920,47.6727,-122.293
18443,934000.0,9,3.0,2820,4480,2.0,3,7,1918,47.6654,-122.307
18444,358500.0,2,1.75,1400,865,2.0,3,8,2005,47.5478,-121.999
18445,401000.0,3,1.5,1470,6867,1.0,3,8,1955,47.7495,-122.327
18446,270000.0,3,2.0,1820,7750,1.0,3,8,1992,47.3169,-122.352
18448,325000.0,3,2.0,1670,17071,1.0,3,7,1988,47.69,-121.913
18449,384950.0,3,1.0,1540,7740,1.0,4,7,1909,47.522,-122.375
18450,310000.0,3,1.0,1210,9730,1.0,4,7,1953,47.762,-122.355
18451,829950.0,4,2.5,3430,42775,2.0,3,10,1992,47.765,-122.045
18452,353000.0,3,2.5,2550,6021,2.0,3,7,2002,47.3828,-122.211
18453,170500.0,2,1.0,1060,7700,1.0,3,7,1981,47.4599,-122.205
18454,885250.0,4,2.5,3670,49658,2.0,3,10,1999,47.6219,-122.015
18456,245000.0,3,1.5,1550,9126,1.0,5,7,1957,47.2012,-122.0
18457,469000.0,3,2.5,1190,1290,3.0,3,8,2008,47.6762,-122.378
18458,455000.0,3,1.0,1300,3550,1.5,3,7,1927,47.6696,-122.32
18459,305000.0,4,2.5,2430,5959,2.0,3,8,2002,47.3348,-122.19
18460,840000.0,7,4.5,4290,37607,1.5,5,10,1982,47.4812,-122.033
18461,905000.0,5,3.5,3500,10155,2.0,3,10,1996,47.5415,-122.133
18462,219200.0,3,2.0,1680,7000,1.5,4,7,1968,47.2775,-122.203
18463,455000.0,3,1.5,1250,8004,1.0,3,7,1965,47.6285,-122.117
18464,195000.0,2,1.0,1020,8100,1.0,3,6,1940,47.4971,-122.334
18466,285000.0,2,1.0,910,8155,1.0,4,6,1948,47.7399,-122.3
18467,300000.0,3,1.5,1320,15053,1.0,3,7,1979,47.7405,-122.095
18468,83000.0,2,1.0,900,8580,1.0,3,5,1918,47.4727,-122.27
18469,220000.0,2,1.0,890,4804,1.0,4,7,1928,47.7027,-122.346
18470,174500.0,2,2.5,1240,2689,2.0,3,7,1986,47.3236,-122.323
18471,695000.0,4,2.5,2960,10760,2.0,3,9,1987,47.5677,-122.013
18472,255000.0,3,1.5,1020,11410,1.0,3,7,1959,47.4811,-122.162
18473,539000.0,5,2.25,2590,7245,1.0,3,8,1973,47.6398,-122.111
18474,552700.0,2,1.0,1100,2800,1.0,3,7,1925,47.6361,-122.371
18475,571500.0,3,1.0,1300,6710,1.0,4,6,1952,47.5851,-122.242
18477,3300000.0,8,4.0,7710,11750,3.5,5,12,1904,47.6263,-122.314
18478,186950.0,2,2.0,1390,1302,2.0,3,7,1986,47.3089,-122.33
18479,520000.0,3,1.75,1430,53628,2.0,3,8,1985,47.5577,-121.891
18480,358000.0,3,1.5,1250,7194,1.0,4,7,1969,47.7298,-122.231
18481,210000.0,2,0.75,840,49658,1.0,2,6,1948,47.4727,-122.292
18483,543000.0,4,2.25,2060,8767,2.0,3,8,1983,47.7228,-122.103
18484,330000.0,4,2.25,2000,10679,1.0,3,7,1960,47.4238,-122.329
18486,295000.0,1,1.0,700,2500,1.0,4,7,1907,47.5662,-122.364
18487,365000.0,3,1.0,950,8450,1.0,3,7,1962,47.6884,-122.186
18488,473000.0,3,3.0,1380,1081,3.0,3,8,2005,47.6692,-122.39
18489,403500.0,3,1.0,1830,8004,1.0,3,8,1960,47.7259,-122.297
18491,621000.0,3,1.0,1340,4000,1.5,4,7,1927,47.6652,-122.288
18493,689800.0,2,1.75,1370,3125,1.0,3,7,1950,47.6492,-122.391
18494,613000.0,3,1.5,1470,4480,1.0,4,7,1918,47.6693,-122.291
18495,808000.0,4,2.25,2500,8866,2.0,4,9,1987,47.6604,-122.146
18496,301000.0,3,1.0,1060,9241,1.0,4,7,1956,47.7465,-122.339
18497,340000.0,3,1.75,1210,9635,1.0,4,7,1987,47.7382,-121.98
18498,206000.0,3,1.0,920,8400,1.0,3,7,1963,47.3771,-122.287
18499,550000.0,3,1.5,1340,6000,1.0,4,7,1960,47.5866,-122.25
18500,325000.0,2,1.0,960,4800,1.5,2,6,1912,47.5752,-122.411
18501,475000.0,3,2.5,1630,7586,2.0,3,8,1986,47.5689,-122.023
18502,432100.0,3,1.75,1840,7350,1.0,3,8,1976,47.7089,-122.23
18503,359000.0,3,2.0,3085,7280,1.0,4,7,1959,47.4956,-122.181
18504,490000.0,3,1.0,920,4800,1.0,4,6,1926,47.6937,-122.362
18507,545000.0,3,2.0,1610,8069,1.0,5,7,1955,47.5754,-122.15
18508,115000.0,2,0.75,550,7980,1.0,3,5,1952,47.511,-122.348
18509,705640.0,3,2.25,2400,12350,1.0,4,8,1968,47.6533,-122.192
18510,300000.0,3,2.25,1960,1585,2.0,3,7,2003,47.5414,-122.288
18513,280000.0,3,1.75,1550,7410,1.5,5,7,1944,47.4951,-122.237
18514,245000.0,4,1.75,1930,7650,1.0,4,8,1981,47.3078,-122.386
18515,564000.0,4,1.0,1170,4590,1.5,4,7,1925,47.6804,-122.311
18516,849000.0,3,1.75,2520,4534,1.0,5,9,1954,47.6381,-122.401
18517,698000.0,3,1.75,1220,7447,1.0,4,7,1964,47.6886,-122.211
18518,319000.0,3,1.0,960,8556,1.0,3,7,1971,47.7245,-122.22
18520,695000.0,4,3.5,3310,21050,2.0,5,9,1992,47.5197,-122.041
18521,680000.0,4,2.75,2220,5310,1.0,5,7,1951,47.5801,-122.294
18522,287500.0,4,2.25,2250,12000,2.0,3,8,1985,47.3715,-122.274
18524,335000.0,3,1.0,1350,14212,1.0,4,6,1981,47.6606,-122.06
18525,602000.0,4,1.75,2420,37800,1.0,4,8,1981,47.6688,-122.024
18526,482000.0,3,2.5,2950,6545,2.0,3,8,2003,47.4828,-122.139
18527,220000.0,5,1.0,1260,8382,1.5,3,7,1918,47.5058,-122.355
18528,206000.0,4,2.0,1700,6025,1.0,3,6,1978,47.3029,-122.221
18530,491150.0,3,2.5,1470,3971,2.0,3,7,2003,47.6816,-122.035
18532,393000.0,4,2.5,2641,8091,2.0,3,7,1998,47.4043,-122.213
18533,635000.0,4,2.0,2260,8457,2.0,3,9,1992,47.6251,-122.03
18534,490000.0,2,1.0,1160,5000,1.0,4,8,1937,47.6865,-122.399
18536,665000.0,2,2.0,1615,4590,1.5,5,8,1906,47.6886,-122.348
18537,287000.0,3,1.0,1250,26862,1.0,3,7,1965,47.426,-122.154
18538,410000.0,3,1.0,1230,7020,1.0,3,7,1924,47.5719,-122.39
18539,562000.0,3,2.0,2510,5200,1.0,5,8,1925,47.5631,-122.366
18540,475000.0,2,2.0,1540,54450,2.0,3,7,1983,47.638,-121.953
18541,387500.0,3,3.25,1860,2218,3.0,3,8,2001,47.7185,-122.313
18542,580000.0,5,2.0,2700,10875,1.0,4,7,1962,47.6163,-122.138
18543,930000.0,3,2.5,3290,6830,2.0,3,10,2000,47.6702,-122.142
18545,325000.0,3,2.0,1570,5600,1.0,3,8,1999,47.4286,-122.185
18546,235000.0,3,1.75,1950,8712,1.0,3,7,1960,47.4391,-122.189
18547,450000.0,2,1.0,1380,4390,1.0,4,8,1931,47.6947,-122.323
18548,745000.0,4,2.75,2410,5650,1.5,5,8,1909,47.5651,-122.391
18549,223000.0,4,2.0,1200,8470,1.0,4,7,1961,47.3262,-122.338
18550,630000.0,4,1.75,1770,12278,1.0,3,7,1937,47.7004,-122.295
18551,413450.0,3,2.5,1540,1614,3.0,3,8,2008,47.6961,-122.341
18552,720000.0,5,2.75,2860,5379,2.0,3,9,2005,47.7082,-122.104
18553,339000.0,3,1.5,1740,21980,1.0,4,7,1973,47.3644,-122.132
18555,839000.0,5,4.0,4280,11307,2.0,3,10,1996,47.5503,-122.081
18557,568000.0,4,2.0,2340,50233,1.0,4,7,1966,47.5905,-122.022
18558,269000.0,3,2.0,1410,10577,1.0,3,7,1994,47.3642,-122.187
18559,382000.0,2,2.0,1350,2560,1.0,4,8,1974,47.6338,-122.106
18560,574000.0,2,2.25,1100,1114,2.0,3,8,2009,47.6199,-122.304
18561,405000.0,3,2.5,2070,4697,2.0,3,7,2002,47.5307,-121.875
18562,572000.0,3,2.5,2360,9938,1.0,3,8,1987,47.5374,-122.053
18563,675000.0,4,2.25,2760,12100,2.0,4,9,1976,47.6285,-122.058
18564,165000.0,4,1.0,1220,7980,1.5,3,6,1944,47.4924,-122.237
18565,260000.0,4,1.0,1220,7980,1.5,3,6,1944,47.4924,-122.237
18566,196000.0,3,1.0,1220,6719,1.0,3,6,1953,47.4187,-122.329
18567,515000.0,3,2.5,3020,12184,2.0,3,8,2003,47.744,-121.976
18569,365650.0,4,2.25,2380,7700,2.0,4,8,1977,47.4391,-122.194
18570,651000.0,3,3.0,2260,1834,2.0,3,8,2002,47.6111,-122.308
18571,240000.0,2,1.0,720,6345,1.0,3,6,1943,47.5201,-122.35
18572,299000.0,3,2.0,1730,6007,1.0,3,8,2004,47.3573,-122.2
18573,768000.0,3,2.5,2660,10928,2.0,3,9,1988,47.5442,-122.141
18576,315000.0,3,1.0,890,5200,1.0,3,7,1957,47.559,-122.277
18577,240000.0,3,2.25,1410,7290,1.0,3,7,1980,47.5396,-122.274
18578,325000.0,2,1.0,810,4080,1.0,4,6,1941,47.5337,-122.379
18579,160000.0,3,1.75,1370,8006,2.0,3,7,1990,47.258,-122.252
18580,435000.0,3,2.5,2260,5100,2.0,3,8,2007,47.7341,-121.968
18581,427500.0,3,1.75,1430,16200,1.0,4,7,1967,47.5223,-122.043
18582,450000.0,5,2.5,2510,10240,1.0,4,8,1984,47.4732,-122.141
18584,285000.0,4,1.0,1430,3600,1.0,3,6,1947,47.5343,-122.355
18585,530000.0,3,3.25,1510,1125,3.0,3,8,2006,47.6711,-122.39
18587,250200.0,3,1.5,1180,7384,1.0,5,7,1959,47.3838,-122.287
18588,1100000.0,3,2.25,1560,8570,1.0,5,7,1977,47.6155,-122.21
18589,732500.0,3,2.5,2470,10321,2.0,3,9,1988,47.6694,-122.141
18590,194250.0,3,2.25,2190,8834,1.0,3,7,1987,47.2633,-122.244
18591,526000.0,4,2.0,1610,8000,1.0,3,7,1966,47.6301,-122.118
18593,526000.0,3,1.75,1530,6125,1.0,3,7,1958,47.5687,-122.397
18594,1135250.0,5,4.0,7320,217800,2.0,3,11,1992,47.4473,-122.086
18595,202000.0,2,1.0,920,7569,1.0,4,6,1950,47.4951,-122.302
18596,645500.0,4,2.5,2990,8622,2.0,3,9,2000,47.5394,-121.875
18598,325000.0,3,2.0,1750,9000,1.5,4,5,1936,47.7489,-122.35
18599,725000.0,2,1.0,2410,5930,2.0,3,9,2007,47.5657,-122.395
18600,192000.0,3,1.75,1240,10361,1.0,3,6,1987,47.37,-122.151
18601,560000.0,2,1.0,1010,9219,1.0,4,7,1960,47.6886,-122.202
18602,283450.0,5,2.75,2770,6116,1.0,3,7,1979,47.4847,-122.291
18604,815000.0,4,2.0,1400,4800,2.0,3,7,1986,47.6168,-122.298
18605,245000.0,2,1.0,1020,7679,1.0,5,6,1942,47.4915,-122.188
18608,480000.0,3,2.5,2270,4488,2.0,3,7,1999,47.5329,-121.879
18609,600000.0,4,2.5,2560,5593,2.0,3,7,2001,47.6886,-122.037
18610,329950.0,2,1.0,900,5220,1.0,4,6,1956,47.5105,-122.387
18611,299500.0,4,2.5,2010,12085,2.0,3,8,1986,47.3406,-122.057
18613,515000.0,5,3.5,2310,5249,2.0,3,8,2000,47.5463,-122.272
18614,405000.0,3,2.25,1520,1245,3.0,3,8,2004,47.6907,-122.34
18615,483000.0,4,1.5,1220,3780,1.5,3,7,1927,47.6667,-122.36
18616,377000.0,4,2.5,2170,11511,2.0,3,8,1992,47.3886,-122.188
18618,355000.0,2,1.75,1760,4600,1.0,4,7,1926,47.5654,-122.372
18619,640000.0,4,1.75,2100,3000,1.5,4,7,1911,47.6721,-122.329
18620,270000.0,4,1.0,1430,5909,1.0,3,6,1947,47.7623,-122.313
18621,559950.0,5,3.5,2450,8193,2.0,3,9,2005,47.7721,-122.241
18622,515000.0,4,3.0,1820,8261,1.0,3,7,1969,47.7197,-122.219
18623,352000.0,4,1.75,1850,5712,1.0,3,7,1954,47.6966,-122.324
18624,595888.0,3,1.75,1870,9000,1.0,5,9,1958,47.7203,-122.361
18625,588000.0,4,2.25,2580,7344,2.0,3,8,1977,47.5647,-122.09
18627,260000.0,3,1.5,1750,7000,2.0,3,8,1983,47.3108,-122.346
18628,1600000.0,4,3.5,3890,3600,2.0,3,9,2005,47.6342,-122.282
18629,380000.0,2,1.0,1000,4800,1.0,3,6,1952,47.6926,-122.362
18630,802000.0,2,2.5,2210,6327,1.0,3,8,2003,47.7114,-122.03
18631,1325000.0,4,3.25,2850,4800,2.5,5,10,1905,47.6292,-122.312
18633,600000.0,3,2.5,2630,77972,2.0,3,9,2004,47.745,-121.916
18634,707900.0,3,1.0,1750,5355,2.0,4,7,1929,47.6792,-122.31
18635,179950.0,2,1.0,1100,7323,1.0,3,7,1982,47.2874,-122.37
18636,683000.0,4,2.5,2620,10489,2.0,3,9,1990,47.6732,-122.143
18637,222400.0,3,2.0,1200,9566,1.0,3,7,1995,47.2649,-122.252
18638,517000.0,2,1.5,1920,3408,1.0,4,7,1912,47.6118,-122.299
18639,410000.0,3,2.75,1690,5763,1.0,5,7,1985,47.7336,-122.202
18640,480000.0,3,1.75,1680,2552,1.0,4,7,1952,47.6848,-122.391
18641,430000.0,3,1.75,3440,10428,1.5,5,8,1974,47.449,-122.128
18642,439950.0,5,1.75,2190,7500,1.0,3,7,1979,47.7766,-122.355
18643,797500.0,4,2.5,3270,8223,2.0,3,10,1998,47.6018,-122.073
18644,379000.0,4,1.5,1280,5460,1.5,5,7,1920,47.5348,-122.268
18645,575000.0,1,1.0,1310,8667,1.5,1,6,1918,47.6059,-122.313
18646,247500.0,3,1.0,1660,11060,1.0,4,7,1962,47.3311,-122.326
18647,385000.0,4,2.75,2700,37011,2.0,3,9,1984,47.3496,-122.088
18648,423000.0,4,1.75,1940,6909,1.0,4,7,1941,47.7108,-122.352
18649,550000.0,3,1.75,1520,5618,1.0,3,7,1953,47.68,-122.284
18650,415000.0,4,1.0,1620,4329,1.5,3,7,1927,47.5728,-122.388
18652,543000.0,2,1.0,1070,4700,1.0,5,7,1910,47.6887,-122.368
18654,280000.0,3,2.5,1020,2217,2.0,3,7,2004,47.5343,-122.348
18656,665000.0,6,3.0,2480,9720,2.0,3,8,1972,47.6127,-122.145
18657,237950.0,3,1.75,1310,7314,1.0,5,6,1960,47.2888,-122.221
18658,440000.0,4,2.75,2420,10200,1.0,3,8,1962,47.72,-122.236
18659,618000.0,2,1.0,1890,4700,1.0,4,7,1928,47.6747,-122.391
18660,572000.0,3,2.25,1860,4000,1.5,5,7,1920,47.5539,-122.267
18662,454000.0,3,1.0,1970,22144,1.0,4,7,1970,47.5234,-121.841
18663,535000.0,4,1.0,1660,10656,1.5,4,7,1920,47.5391,-122.385
18664,249000.0,3,2.5,1850,7200,1.0,3,7,1979,47.3063,-122.384
18665,395000.0,4,2.75,1970,37026,1.0,4,8,1961,47.4375,-122.446
18667,526500.0,3,1.5,1310,7236,1.0,4,7,1928,47.6944,-122.333
18668,325000.0,4,1.5,1870,7220,2.0,3,7,1956,47.77,-122.319
18669,495000.0,3,3.0,1520,4080,2.0,5,7,1948,47.572,-122.29
18670,825000.0,5,3.0,3070,8474,2.0,3,9,2011,47.6852,-122.184
18671,383000.0,3,1.5,1400,14850,1.5,4,7,1910,47.4471,-122.464
18672,320000.0,3,1.75,1960,11931,1.0,3,7,1954,47.5432,-122.272
18673,475000.0,3,2.5,2680,87117,1.0,3,7,1989,47.5646,-121.935
18674,275000.0,3,2.5,2030,6326,2.0,3,7,1993,47.3491,-122.029
18676,455000.0,3,1.75,1760,11371,1.0,5,8,1959,47.7616,-122.273
18677,262000.0,5,1.0,1870,7800,1.0,3,7,1962,47.5127,-122.321
18678,390000.0,4,1.0,1280,4840,1.0,3,7,1950,47.5477,-122.395
18679,300000.0,3,2.25,1730,10030,1.0,4,8,1985,47.3108,-122.345
18681,267000.0,3,1.5,1030,8223,1.0,4,7,1952,47.4282,-122.331
18682,525000.0,3,2.5,1720,7950,1.5,4,7,1972,47.7178,-122.168
18683,570000.0,3,1.75,1210,7350,1.0,3,7,1977,47.7,-122.172
18684,360000.0,4,2.25,2620,8100,1.0,4,7,1964,47.4564,-122.351
18685,1052000.0,3,1.0,1860,44431,1.0,4,6,1947,47.6057,-122.038
18686,699950.0,3,2.5,2510,4106,2.0,3,9,2003,47.5494,-121.994
18687,375000.0,4,2.5,2040,109336,1.5,4,8,1973,47.4193,-121.958
18688,625000.0,4,1.75,2410,6770,1.0,4,7,1924,47.6946,-122.336
18689,464050.0,2,1.0,780,2750,1.0,4,7,1928,47.5842,-122.388
18690,470000.0,5,2.5,2210,9655,1.0,3,8,1976,47.7698,-122.222
18692,537000.0,4,1.75,2230,7957,1.0,4,7,1967,47.5859,-122.122
18693,250000.0,3,2.0,1560,32137,1.0,5,7,1976,47.3197,-122.117
18694,835000.0,4,2.5,2950,48351,2.0,3,10,1986,47.5938,-122.048
18695,770000.0,4,1.0,1480,3750,1.5,4,7,1912,47.6737,-122.354
18697,335000.0,3,1.75,2390,30409,1.0,3,7,1953,47.4789,-122.296
18698,350000.0,3,1.75,1740,29597,1.0,4,7,1965,47.481,-122.115
18699,415000.0,5,2.75,2060,8906,1.0,4,7,1978,47.5358,-122.289
18700,788000.0,4,2.5,2680,8778,2.0,4,8,1977,47.5516,-122.161
18701,640000.0,4,2.75,3150,7379,1.5,4,7,1915,47.6968,-122.3
18702,388000.0,4,2.5,2440,7155,2.0,3,8,1993,47.4501,-122.126
18703,360000.0,6,1.75,2230,10080,1.0,3,7,1969,47.7089,-122.201
18704,692500.0,6,1.75,2230,10080,1.0,3,7,1969,47.7089,-122.201
18705,425000.0,4,1.5,1600,6180,1.5,3,6,1946,47.5681,-122.285
18706,645000.0,4,1.5,1600,6180,1.5,3,6,1946,47.5681,-122.285
18707,340000.0,3,1.0,1580,8308,1.5,3,7,1948,47.5075,-122.379
18708,713000.0,4,3.25,2840,54400,1.0,4,8,1984,47.6707,-122.045
18709,430000.0,3,2.75,2550,11160,2.0,3,8,1994,47.7351,-122.323
18710,280000.0,3,2.25,1700,7210,1.0,4,7,1974,47.3546,-122.318
18711,215000.0,3,2.0,1470,2052,1.5,3,7,1986,47.3084,-122.331
18712,306000.0,3,2.5,1680,11193,2.0,3,8,1984,47.4482,-122.125
18713,299900.0,3,1.0,1110,8593,1.0,3,7,1979,47.7595,-122.309
18714,534000.0,5,1.75,2120,8625,1.0,3,7,1959,47.6118,-122.131
18718,946000.0,4,3.0,3140,9058,1.0,3,9,1989,47.5462,-122.154
18720,475000.0,2,1.0,920,5157,1.0,3,6,1909,47.5499,-122.269
18721,750000.0,5,3.5,2990,212137,2.0,3,8,1994,47.5298,-121.887
18723,183500.0,3,1.0,1010,7520,1.0,4,6,1975,47.2699,-122.255
18725,180000.0,3,1.0,1020,5500,1.5,3,7,1961,47.5502,-122.286
18726,707000.0,5,4.5,3540,21217,2.0,4,8,1926,47.4274,-122.28
18727,230000.0,2,0.75,900,3527,1.0,3,6,1939,47.5083,-122.336
18728,192500.0,3,1.0,1100,9750,1.0,4,7,1966,47.3248,-122.345
18729,309000.0,3,2.5,1990,3614,2.0,3,7,2005,47.36,-122.039
18730,759000.0,3,1.5,1980,5800,1.0,4,8,1949,47.6499,-122.413
18731,1115000.0,4,3.75,4040,14212,2.0,3,11,2002,47.5189,-122.147
18732,462000.0,5,1.75,1250,10530,1.0,4,7,1966,47.6101,-122.138
18733,229000.0,4,1.5,1820,22814,1.5,3,7,1920,47.7321,-122.296
18734,399950.0,2,2.25,1140,1184,2.0,3,8,1999,47.659,-122.346
18735,325000.0,5,2.0,1730,10532,1.0,4,5,1943,47.5076,-122.178
18736,512000.0,2,2.25,1170,1313,3.0,3,8,2007,47.6712,-122.378
18737,410000.0,5,2.75,2910,5802,2.0,3,7,2006,47.3591,-122.036
18738,210000.0,2,1.0,970,5500,1.0,3,7,1956,47.556,-122.291
18739,325000.0,4,2.25,2130,8499,1.0,4,7,1975,47.3657,-122.21
18740,685000.0,3,2.5,2520,10175,1.0,3,8,1979,47.5652,-122.089
18741,488000.0,2,2.0,1360,4688,1.0,3,7,1944,47.6874,-122.315
18742,247500.0,3,2.25,1620,6000,1.0,3,7,1998,47.2835,-122.2
18743,489000.0,4,2.0,2120,11479,1.0,4,7,1940,47.7084,-122.303
18744,725000.0,4,1.75,2700,6000,1.0,4,8,1953,47.6539,-122.395
18745,199950.0,3,1.5,1370,10317,1.5,3,6,1958,47.4731,-122.298
18747,275000.0,3,2.0,1540,10410,1.0,4,7,1967,47.3662,-122.315
18749,255000.0,3,2.0,1490,8371,1.5,3,7,1984,47.3962,-122.189
18750,465000.0,3,1.75,2760,9137,1.0,3,7,1960,47.6079,-122.132
18751,259000.0,3,1.75,1260,3604,1.0,3,7,2012,47.3612,-122.103
18753,505000.0,3,1.75,1800,7210,1.0,3,7,1976,47.7346,-122.17
18754,631500.0,2,1.0,1130,2640,1.0,4,8,1927,47.6438,-122.357
18755,630500.0,3,1.0,1180,3600,1.5,3,7,1926,47.6337,-122.28
18756,999000.0,4,2.75,2800,19168,2.0,3,10,1992,47.5911,-122.037
18757,740000.0,3,1.5,1830,4000,1.0,4,7,1910,47.6453,-122.371
18758,650000.0,3,2.5,2220,6380,1.5,4,8,1931,47.6974,-122.313
18759,554000.0,2,2.0,1870,5580,1.0,3,8,2004,47.7101,-122.031
18761,529941.0,3,2.0,1660,10000,1.0,4,7,1961,47.5852,-122.174
18762,310000.0,3,1.0,1330,3740,1.5,3,6,1903,47.5502,-122.274
18763,389000.0,3,1.0,1330,3740,1.5,3,6,1903,47.5502,-122.274
18764,731781.0,3,3.0,2630,4972,2.0,3,9,2006,47.693,-122.133
18765,502501.0,2,1.0,1100,4750,1.0,3,7,1946,47.5772,-122.381
18766,443000.0,3,1.75,1810,7950,1.0,4,7,1968,47.6236,-122.117
18767,607000.0,3,2.0,2060,4080,1.0,5,7,1921,47.574,-122.289
18769,585000.0,4,2.5,2370,15200,1.0,3,8,1975,47.6295,-122.089
18771,315000.0,3,2.5,1880,7000,2.0,3,8,1993,47.4206,-122.184
18772,180000.0,2,1.0,1150,5695,1.0,4,6,1958,47.4989,-122.171
18773,322500.0,3,2.0,1350,14200,1.0,3,7,1989,47.7315,-121.972
18774,568500.0,3,2.75,2180,7519,1.0,4,7,1981,47.6959,-122.125
18776,1085000.0,5,2.25,3650,13068,1.0,4,10,1976,47.5458,-122.231
18778,235000.0,2,1.0,670,5600,1.0,3,6,1903,47.5498,-122.304
18779,740000.0,3,3.5,2420,4000,2.0,5,9,1907,47.6054,-122.295
18780,415000.0,1,1.0,760,3000,1.0,3,7,1900,47.6059,-122.303
18781,432000.0,3,2.75,2200,14925,1.0,3,6,1982,47.6606,-122.059
18784,419000.0,2,1.0,720,4592,1.0,4,6,1943,47.6534,-122.404
18785,650000.0,3,2.5,2180,37042,2.0,3,9,1998,47.722,-122.026
18786,239000.0,2,1.0,1130,15190,1.0,4,7,1954,47.3902,-122.283
18787,900000.0,4,2.5,2230,4372,2.0,5,8,1935,47.6698,-122.334
18788,330000.0,5,1.75,2100,7347,1.0,3,7,1981,47.7751,-122.268
18790,465000.0,4,2.5,3060,6000,2.0,3,9,2012,47.3689,-122.058
18793,2680000.0,5,3.0,4290,20445,2.0,4,11,1985,47.6217,-122.239
18794,1000000.0,3,2.25,3040,52302,1.0,3,9,2005,47.7635,-122.112
18795,469950.0,4,2.75,2530,14178,2.0,3,8,1997,47.737,-121.955
18797,244950.0,4,2.5,1790,19177,1.0,4,7,1966,47.3617,-122.172
18798,575000.0,3,1.0,1530,2400,1.0,4,7,1928,47.6543,-122.354
18799,361000.0,5,2.75,2380,7500,1.0,3,7,1984,47.5009,-122.235
18800,650000.0,5,2.25,2400,13450,1.0,5,7,1957,47.6007,-122.117
18801,230005.0,2,1.0,1030,6000,1.0,2,7,1951,47.5291,-122.268
18803,445000.0,3,3.0,1970,24318,1.0,3,8,2010,47.7651,-122.246
18804,280000.0,4,1.5,1940,6386,1.0,3,7,1954,47.5533,-122.285
18805,520000.0,3,2.25,1850,10855,1.0,3,8,1985,47.5696,-122.02
18806,780000.0,4,3.25,3900,40962,2.0,3,10,1991,47.683,-122.063
18807,625000.0,3,1.75,3160,76230,1.0,4,8,1978,47.274,-122.287
